,YearKey,CountryKey,EducationKey,QualityOfLifeKey,HealthKey,PopulationKey,QualityOfLife,DevelopmentIndex,HumanDevelopmentIndex,Name,TotalPopulation,Birthrate,Size,GDP,PopulationDensity,"School enrollment, primary (% gross)","School enrollment, secondary (% gross)","School enrollment, tertiary (% gross)","Public spending on education, total (% of GDP)",PISA: Mean performance on the science scale,PISA: Mean performance on the reading scale,PISA: Mean performance on the mathematics scale,"Adjusted net enrolment rate, one year before the official primary entry age, adjusted gender parity index (GPIA)",Domestic general government health expenditure (% of GDP),"Hospital beds (per 1,000 people)","Immunization, HepB3 (% of one-year-old children)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Immunization, Pol3 (% of one-year-old children)","Mortality rate, infant (per 1,000 live births)","Stillbirth rate (per 1,000 total births)","Nurses and midwives (per 1,000 people)","Physicians (per 1,000 people)","Prevalence of HIV, total (% of population ages 15-49)",Prevalence of current tobacco use (% of adults),"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)","Mortality rate, adult, male (per 1,000 male adults)","Mortality rate, adult, female (per 1,000 female adults)","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Population growth (annual %),"Labor force, female (% of total labor force)","Labor force, total",Rural population growth (annual %),Urban population growth (annual %),Rural population (% of total population),Urban population (% of total population),People using at least basic drinking water services (% of population),People using at least basic sanitation services (% of population),"Unemployment, female (% of female labor force)","Unemployment, male (% of male labor force)","Unemployment, total (% of total labor force)",Age dependency ratio (% of working-age population),Births attended by skilled health staff (% of total)
10,1,129,10,10,10,10,,,5,United States,0.9040185127728092,0.07892862931173998,0.9385120284601124,0.6401010624647911,0.07892862931173998,0.15737101077973925,0.08713372812287301,0.511503321239101,,0.08270190970637081,0.3798192816537451,0.08232426385226432,0.33728391730010987,0.30506759579650367,0.16429699842022122,0.9404761904761904,0.75,0.625,0.5,1.0000000000000002,0.36816528419896144,0.6708229261652725,0.14711796956033957,0.8999999999999999,0.41960784313725463,0.18952380952380943,0.9898607946751279,0.9732110670511895,0.03333333333333499,0.03174603174603163,0.03655818100757635,0.7198317955059662,0.41789731440979416,0.9235480481507361,0.7090678414095245,0.7307575353986923,0.8136114756323816,0.1863885243676182,0.006236867167245919,0.9184158989467903,0.23180591309011472,0.15878920150415804,0.18430881514417435,0.3128352179521907,0.9433962264150964
11,1,97,11,11,11,11,,,5,United Kingdom,0.17103803511873497,0.6566284027826378,0.021335038218261305,0.11585906623514904,0.6566284027826378,0.2855088582540475,0.09244650372304908,0.09573515370390762,0.164790789116114,0.6034647136898386,0.26899043263604483,0.4499172747501383,0.303467818108218,0.3767470260624277,0.22116903633491308,0.9404761904761904,0.4166666666666661,0.1875,0.4166666666666661,0.6304347826086958,0.8363732108992784,0.4561841705321863,0.6350627632776611,,0.2875816993464051,0.6690476190476191,0.49052282514045764,0.5202099855803894,0.21666666666666856,0.34920634920634974,0.32189032545697316,0.6612828032669024,0.42623477111932395,0.17425915111086066,0.507648051054987,0.707579753497924,0.8090863839992759,0.19091361600072387,0.9999943209371764,0.35398120465728766,0.27162455953414427,0.2921473832520611,0.27521790870242185,0.40375191013810063,
12,1,81,12,12,12,12,,,5,France,0.17959977009652064,0.29958204369264146,0.05235679780336668,0.09703575323509761,0.29958204369264146,0.261574230365484,0.21241152203341263,0.02043940131755617,0.26688566468107067,0.209798723190449,0.10008271392679369,0.4515585431250866,0.305087032789098,0.4721737531391996,0.7851500789889416,0.29761904761904756,1.0,0.4375,1.0,0.2608695652173913,0.9739426833891874,0.026655565687401905,0.9978408585762366,,0.7196078431372547,0.7571428571428569,0.7771044815287536,0.4152847873107426,0.7333333333333343,0.36507936507936556,0.6076683013820663,0.6516123630704034,0.6691279407854935,0.16066518418256256,0.5834811547990181,0.6884227191172512,0.9367844698855153,0.06321553011448433,0.9528559186869927,0.00809403863925695,0.7816711036140818,0.5615928573233948,0.661270201809683,0.5372779278561293,0.7358490566037723
13,1,49,13,13,13,13,,,5,Germany,0.23747424862155067,0.6163081628396271,0.032809055767940624,0.1288563768845529,0.6163081628396271,0.25958638358484354,0.15895577316459453,0.23152410242099453,0.0,0.6210924142362071,0.2658058266868988,0.5953841974847514,0.2626501146943738,0.5446037715222207,0.9731437598736177,0.869047619047619,0.75,0.875,0.583333333333333,0.36956521739130427,0.19846474232761213,0.5978934570299594,0.3315340488135306,0.0,0.5209150326797386,0.8252380952380951,0.6005749525843045,0.4117474765681328,0.3166666666666682,0.2222222222222232,0.300490414623269,0.4447059943738382,0.3155801776545619,0.23750879234384414,0.4430849162907636,0.46021461652126683,0.9909950676501201,0.00900493234987998,0.9999950275486924,0.4273497825455195,0.911663730348105,0.8657735023966018,0.8854296285349614,0.3490751473377691,0.7547169811320771
14,1,113,14,14,14,14,,,5,Sweden,0.011297352354872874,0.05138604003618353,0.042170083569231784,0.007493406356589481,0.05138604003618353,0.0,0.16601229713692,0.39201638293415175,0.48535608211911363,0.3731575844921693,0.5489906454164863,0.5703843207825923,0.3313992713533942,0.25512489367860613,0.11848341232227488,0.5224867724867724,0.9166666666666661,0.9375,0.9166666666666661,0.15217391304347822,0.3780894962844127,0.4233173426370114,0.34472174594102584,,0.7169934640522876,0.0776190476190477,0.23423949995825022,0.2636310382119682,0.46666666666666856,0.5873015873015888,0.5960766830138144,0.6172022510523518,0.7769126247642522,0.011606487135413977,0.6442946107395301,0.6035464379687853,0.6176297570025792,0.38237024299742073,0.6198101849586095,0.3092139261964775,0.5539083453024376,0.44274901670659644,0.4894147047615652,0.5047671491606742,
15,1,1,15,15,15,15,,,5,Australia,0.047146352022658336,0.00010410575829654812,0.7696791948517512,0.022820839686157623,0.00010410575829654812,0.23203076225841457,0.7630284184593421,0.9172151863623904,0.1069581652011602,0.8471901604223664,0.6767581666712008,0.8762705875173413,0.12474699770611242,0.0,0.2827804107424961,0.9642857142857143,0.4166666666666661,0.75,0.4166666666666661,0.5652173913043479,0.3233469687685383,0.4520760530354948,0.1958468279672318,0.0,0.1071895424836602,0.5357142857142858,0.2959335822408835,0.23661679884643116,0.5666666666666682,0.5873015873015888,0.6495764600980838,0.8503567982445586,0.18058695169931482,0.048473066367216176,0.860136939987884,0.8455438403617166,0.6054120095931942,0.3945879904068059,0.825330940624653,1.0,0.2677040025195196,0.16536412407475592,0.20423413575415356,0.23076954451595588,0.9245283018867916
16,1,65,16,16,16,16,,,5,Denmark,5.505073676786293e-05,0.33112842455450064,0.0012623890637686302,0.0008700374297891094,0.33112842455450064,0.11072285757888167,0.39301340146126673,0.3875607354742375,0.8055039627901615,0.22337754964835455,0.2552408911416997,0.7563340746971825,0.9054783430036428,0.5531895454902016,0.2606635071090047,,0.5,0.5,0.5,0.41304347826086957,0.18505225783300172,0.22100199553317745,0.3197646112487034,0.0,0.26274509803921575,0.4452380952380952,0.688249257452316,0.6911499639509735,0.05000000000000249,0.14285714285714413,0.11101203744983579,0.5574696590183867,0.6678210888781884,0.0003927082801870249,0.3288818431593458,0.5814822189428496,0.5421512285623782,0.4578487714376216,0.9999971212124024,0.7068087752287795,0.2210242644167862,0.0,0.0946450799957817,0.41441102357998494,0.8113207547169807
17,1,17,17,17,17,17,,,5,Belgium,0.015825624149839883,0.9121581361387789,0.0,0.006776531051514708,0.9121581361387789,0.15414564440271183,0.9597204626968256,0.13400561080294238,0.49367992872385136,0.5146788838503689,0.4021767702467365,0.8839602719421311,0.23701254891377666,0.3047225867393928,0.6650868878357028,0.9523809523809524,0.9166666666666661,0.625,1.0,0.41304347826086957,0.4662524646573981,0.1869061306479538,0.20274761330200458,,0.395424836601307,0.6128571428571432,0.6298235778273473,0.5266988103821197,0.36666666666666714,0.25396825396825307,0.34596522514488015,0.6419992538031554,0.05927168877952127,0.010957636838154074,0.34734196329315886,0.6082450781231652,0.02828182270690982,0.9717181772930896,0.999997644628337,0.623673398208453,0.8064198972437691,0.504776061482612,0.636363625268878,0.4632855042663242,
18,2,34,18,18,18,18,,1.0,4,Canada,0.08476576980736232,0.0026744818754184463,1.0000000000000002,0.05689295081490825,0.0026744818754184463,0.10057112731745788,0.14300151708888786,0.16242527622780623,0.11075836129776118,0.8469490458736697,0.9361973801233301,0.8762996253503079,,0.23854384835042253,0.12954186413902052,0.0,0.583333333333333,0.75,1.0,0.6521739130434783,0.42118679489438293,0.26466584730867315,0.08816879020727364,,0.4666666666666667,0.12698412698412698,0.401106962651939,0.39928803172314353,0.46666666666666856,0.5238095238095237,0.5586268390548295,0.7215895596234556,0.6815851847306185,0.09496468341024056,0.6922280531453371,0.7362910872622521,0.8001719534820579,0.19982804651794162,0.33307551609463815,0.7802841451752727,0.3577554138376288,0.37824089262062205,0.3611456869276017,0.005475539326630585,0.830188679245282
19,2,130,19,19,19,19,,2.0,3,United States,0.9128170492353948,0.07974980434249836,0.9385120284601124,0.67020425799708,0.07974980434249836,0.15737101077973925,0.08713372812287301,0.511503321239101,,0.2534547527708959,0.3798192816537451,0.14934530524040213,0.33728391730010987,0.3373002131998759,0.1579778830963665,0.9404761904761904,0.75,0.625,0.5,0.9782608695652175,0.3788020378096123,0.6708229261652725,0.14711796956033957,0.8999999999999999,0.5058823529411766,0.18952380952380943,0.9598726038672121,0.9398431867339581,0.08333333333333393,0.07936507936507908,0.0913954525189471,0.7164602797098343,0.4274553343730698,0.9319232499191483,0.7051507550747124,0.72684069663614,0.8059188198561021,0.19408118014389775,0.012437417992714472,0.9182335977282889,0.21600094122514152,0.17243516797812936,0.18430881514417435,0.30837742794762235,0.9245283018867916
20,2,98,20,20,20,20,,2.0,3,United Kingdom,0.17250577601495004,0.6618160622785918,0.021335038218261305,0.13424099904082232,0.6618160622785918,0.23010788988111752,0.07793987487837528,0.08788104326914992,0.1488446095959457,0.5335417303063394,0.33800314466980375,0.44580450275799777,0.28086627985427093,0.3764707771676066,0.19747235387045808,0.9404761904761904,0.4166666666666661,0.25,0.4166666666666661,0.6086956521739133,0.8068643655457727,0.384371407049122,0.646070150928219,,0.5529411764705882,0.6690476190476191,0.47025634296756635,0.5018249819754868,0.25,0.3809523809523814,0.35844850646455306,0.6724245940053797,0.4036818879757469,0.17548995386911628,0.5186399257108245,0.7174095676894765,0.7964161274265804,0.20358387257341937,0.9999957341601942,0.35306879796264923,0.2724821887475473,0.2705619390437822,0.26400997890414063,0.39805589262852337,
21,2,82,21,21,21,21,,2.0,3,France,0.1808182027458215,0.3014848035700107,0.05235679780336668,0.11303194949869004,0.3014848035700107,0.2488734687082288,0.2091787619361556,0.0068917779162893655,0.26688566468107067,0.22700443996901498,0.2932567106655011,0.444383876660849,0.2477398461746052,0.45297887250930824,0.777251184834123,0.33333333333333337,1.0,0.5,1.0,0.2391304347826087,0.960835052763313,0.008880783411965298,0.9909824093478121,,0.7176470588235292,0.7571428571428569,0.7471282191976905,0.38486842105263164,0.783333333333335,0.41269841269841123,0.6625055728934353,0.6315644229639356,0.7223532000185688,0.1621837185834446,0.5640385399002592,0.6665084661459952,0.9257432463007377,0.07425675369926177,0.9594339570793693,0.007543033894791051,0.6567018005617795,0.4885249705410241,0.5628891352518341,0.538964040752886,0.6981132075471663
22,2,50,22,22,22,22,,2.0,3,Germany,0.23713456644371048,0.6155644993417347,0.032809055767940624,0.1491236229185548,0.6155644993417347,0.2769548971277036,0.14768222063108127,0.23152410242099453,0.01707612163355199,0.5971714498736773,0.4150276264789561,0.6551776405985965,0.22480097152880862,0.5153220730620576,0.9636650868878356,0.8571428571428571,0.75,0.9375,0.6666666666666661,0.3478260869565218,0.164484377772956,0.6246547463294083,0.3429436294743972,0.0,0.5882352941176469,0.8252380952380951,0.5733064544988249,0.3956605984138428,0.36666666666666714,0.3015873015873023,0.37405260811412333,0.4393618414126142,0.3582837412289823,0.23854954359688196,0.4360403932601502,0.45453565867904516,0.9819901353002399,0.01800986469975996,0.9999992148761123,0.42780021013057024,0.742832537982153,0.6464457972639945,0.6874221368848759,0.37286592476755454,0.7547169811320771
23,2,114,23,23,23,23,,2.0,3,Sweden,0.011505912564846503,0.05182064971494268,0.042170083569231784,0.01071320573509732,0.05182064971494268,0.03181410383880623,0.14968016545154716,0.32649333504805533,0.4401805313925029,0.20982596911578355,0.3542567481631842,0.4287952060011069,0.17946296046417576,0.24567531700338718,0.11374407582938384,0.5224867724867724,0.9166666666666661,0.875,0.9166666666666661,0.13043478260869562,0.37499556991083727,0.4382772337416907,0.3623547342350924,,0.9999999999999999,0.0776190476190477,0.232545656245154,0.22122837058399436,0.4833333333333343,0.6190476190476204,0.6237182345073489,0.6629441660593779,0.7895547248690598,0.012060386936155305,0.6113260504667601,0.665185310976203,0.6104801122222724,0.3895198877777273,0.6414650708412921,0.32694627558603884,0.457853413097472,0.31571766733803025,0.37608963280227165,0.4954586914857595,
24,2,2,24,24,24,24,,1.0,4,Australia,0.047546580753532325,0.000148653817851346,0.7696791948517512,0.027847079496177655,0.000148653817851346,0.28897816767557094,0.7630284184593421,0.9172151863623904,0.08602092360359404,0.6627977189067948,0.58821498570153,0.6117697584448099,0.1547024693023884,0.0439391997939369,0.2641102972856528,0.9523809523809524,0.4166666666666661,0.75,0.4166666666666661,0.5217391304347827,0.34316301310125763,0.2696612879779037,0.23005440189665755,0.0,0.2431372549019607,0.5357142857142858,0.3172139849462621,0.23400324441240095,0.6000000000000014,0.6349206349206344,0.6954971020954055,0.6330894401443982,0.20050836244238823,0.049473836713720916,0.6372094894538423,0.6231516722772897,0.5998913978008054,0.4001086021991944,0.8440679310127308,1.0,0.2517765206142933,0.08832649848725865,0.15442092314576877,0.21478594342543156,0.9056603773584904
25,2,66,25,25,25,25,,2.0,3,Denmark,0.00012962226730217977,0.33263126134235194,0.0012623890637686302,0.0025960941927715836,0.33263126134235194,0.13233898602935845,0.3758687054592962,0.38073584963774165,0.7787058451476252,0.2588425212671748,0.319622065729833,0.6576461220552705,0.7803265416273115,0.5858699122619879,0.24486571879936808,,0.0,0.4375,0.0,0.36956521739130427,0.14056183821394563,0.1879897976714373,0.3268559090620436,0.0,0.48235294117647054,0.4452380952380952,0.6894778905681533,0.7159787310742609,0.0666666666666682,0.15873015873015817,0.12929112795362663,0.5867999123382378,0.6502544982482821,0.00044041992954675646,0.4368950075267134,0.5971532565475135,0.5333272998778223,0.46667270012217754,1.0,0.7068106657489039,0.17949030122691417,0.014018101698835994,0.08219176202425826,0.43194967611529345,0.6415094339622627
26,2,18,26,26,26,26,,2.0,3,Belgium,0.0160655206956811,0.9189326777788341,0.0,0.009724563141543241,0.9189326777788341,0.17839219567238995,0.9389287663894876,0.12738479872195396,0.49367992872385136,0.396952085863278,0.4129374470257119,0.7565970662333417,0.29017676426932937,0.2957481547835581,0.6524486571879935,0.9523809523809524,0.9166666666666661,0.625,1.0,0.391304347826087,0.45586953677792785,0.20292325787310528,0.20679071145826716,,0.4549019607843138,0.6128571428571432,0.6100342347285674,0.570678622927181,0.41666666666666785,0.33333333333333215,0.4195274186357505,0.6610994337373104,0.12016687438696039,0.011447376949784777,0.3560991664974549,0.6278928865208242,0.02597402597402554,0.9740259740259738,0.9999933875121201,0.6238450633904762,0.7001959838174083,0.4132241538137566,0.5379825587110292,0.45289529782279203,
27,3,35,27,27,27,27,,,5,Canada,0.08587077448681381,0.0027798713004586967,1.0000000000000002,0.06086905963909818,0.0027798713004586967,0.07168341511013043,0.1490934832636961,0.16486853589834893,0.07786964550469722,0.8469490458736697,0.9361973801233301,0.8762996253503079,,0.2747236043695165,0.11216429699842023,0.16666666666666666,0.4166666666666661,0.6875,0.75,0.6521739130434783,0.4089320685046679,0.2868942367415983,0.010668698799771392,,0.23202614379084985,0.12698412698412698,0.3792062791502153,0.40884102379235765,0.4833333333333343,0.5555555555555554,0.5862683905483639,0.7501409859175139,0.6676214346278968,0.09672592888575299,0.7195520870938085,0.7652094810504915,0.7919362867098059,0.20806371329019413,0.3335814150357663,0.7397220607919905,0.35763290367485673,0.40156308651532996,0.37359897513573787,0.0,0.8113207547169807
28,3,131,28,28,28,28,,,5,United States,0.9216509613508002,0.08071310699996169,0.9385120284601124,0.6825330604654979,0.08071310699996169,0.15737101077973925,0.08713372812287301,0.511503321239101,,0.2534547527708959,0.3798192816537451,0.14934530524040213,0.33728391730010987,0.42978380874429867,0.1563981042654028,0.9523809523809524,0.75,0.625,0.583333333333333,0.9565217391304348,0.4152305712097074,0.6708229261652725,0.14711796956033957,0.8999999999999999,0.41960784313725463,0.18952380952380943,0.9384729163933059,0.9231254506128332,0.08333333333333393,0.0952380952380949,0.10075791350868712,0.7151345392276386,0.46063510281850384,0.9422161040351505,0.7032570455559625,0.7250316151321121,0.7982714149961537,0.20172858500384638,0.018603519326561013,0.9180543034787974,0.32847339574138373,0.34214116620693075,0.3287671373871954,0.30329890144689164,0.9245283018867916
29,3,99,29,29,29,29,,,5,United Kingdom,0.1740009466196365,0.6671006707578357,0.021335038218261305,0.1263378369799327,0.6671006707578357,0.2853060733725319,0.09376511568316626,0.06086109879124668,0.1432814220994454,0.5335417303063394,0.33800314466980375,0.44580450275799777,0.26730535690190216,0.467909806314446,0.1879936808846761,0.9404761904761904,0.4166666666666661,0.25,0.4166666666666661,0.5869565217391304,0.7734530178690865,0.37218676076068147,0.6768908363497808,,0.2875816993464051,0.6690476190476191,0.4602722078417807,0.5038752703677001,0.26666666666666927,0.41269841269841123,0.38609005795808393,0.6745617647116132,0.4077101205664029,0.17794559619396938,0.5181818157850375,0.7186395906944156,0.7838363726865468,0.21616362731345307,0.9999971212124024,0.35216290388655125,0.28926729986617666,0.33866766683407284,0.30884181677721606,0.3980298782482601,
30,3,83,30,30,30,30,,,5,France,0.18192524096986548,0.30321360484321647,0.05235679780336668,0.1253694541347965,0.30321360484321647,0.24167148386737658,0.20557719102765581,0.0,0.26688566468107067,0.22700443996901498,0.2932567106655011,0.444383876660849,0.31021454594521636,0.47616050756727324,0.7519747235387046,0.3928571428571429,1.0,0.4375,1.0,0.2391304347826087,0.9619526214423914,0.04704700736100653,0.9896276539446667,,0.7196078431372547,0.7571428571428569,0.7170446005749527,0.3895322638788752,0.783333333333335,0.44444444444444464,0.6812304948729349,0.6162723244692263,0.7460439117664173,0.16346101588835232,0.5424994992873542,0.6515245711445483,0.9145662699669669,0.08543373003303278,0.965885599248864,0.006986461791839815,0.5765743503845593,0.41979901733460784,0.4881693462271774,0.542966591316175,0.6792452830188687
31,3,51,31,31,31,31,,,5,Germany,0.23665233248135634,0.6144531474052968,0.032809055767940624,0.16371109721701174,0.6144531474052968,0.25384990681607666,0.16241009380063787,0.23152410242099453,0.03328723613677442,0.5971714498736773,0.4150276264789561,0.6551776405985965,0.24996626636081487,0.5610162708050184,0.9589257503949449,0.869047619047619,0.75,0.9375,0.6666666666666661,0.3260869565217392,0.12772984510372343,0.6584466558299964,0.35513642810270735,0.0,0.5209150326797386,0.8252380952380951,0.5507735617239033,0.38286319394376345,0.3833333333333364,0.34920634920634974,0.41105662059741377,0.4249486269175177,0.35611926082219014,0.23888045486320786,0.42215733085439583,0.43883844660074234,0.973075704783022,0.026924295216978145,0.9999971212124024,0.4282408204083339,0.6018132428618521,0.5061406759441764,0.5454545317106305,0.3944706615779494,0.7735849056603783
32,3,115,32,32,32,32,,,5,Sweden,0.011726686385589598,0.0522807108134799,0.042170083569231784,0.011962856790831117,0.0522807108134799,0.09294715569346712,0.13471228593241058,0.26662854393653734,0.48072832750792993,0.20982596911578355,0.3542567481631842,0.4287952060011069,0.24551342598839554,0.2946491976161656,0.10584518167456552,0.5224867724867724,0.9166666666666661,0.875,0.9166666666666661,0.10869565217391303,0.36789896792893917,0.44292907267176784,0.3738913232150039,,0.7169934640522876,0.0776190476190477,0.21180203499815098,0.2175558759913483,0.5166666666666693,0.6507936507936503,0.6602764155149252,0.6725183873289894,0.7708750813634655,0.012472984754057732,0.6181328493174594,0.6749466759364793,0.6033304674419655,0.39666953255803383,0.6629212854850834,0.34452818720853884,0.4690026504556342,0.32216848570122397,0.3848069643362609,0.48307050355838,
33,3,3,33,33,33,33,,,5,Australia,0.048847555564145065,0.000293460771654804,0.7696791948517512,0.03735031661553964,0.000293460771654804,0.287707351587839,0.7630284184593421,0.9172151863623904,0.08059847583016233,0.6627977189067948,0.58821498570153,0.6117697584448099,0.12292538119012253,0.06920459391111078,0.26540284360189564,0.9523809523809524,0.4166666666666661,0.75,0.4166666666666661,0.5,0.356255292499439,0.2834185729955465,0.2322135433204207,0.0,0.1071895424836602,0.5357142857142858,0.2845776722770269,0.20074801730353298,0.6000000000000014,0.6666666666666679,0.7142220240748873,0.985433744881675,0.2261357949214826,0.05126448836922586,0.985543877336096,0.9853723499816667,0.5944160369247476,0.405583963075252,0.8626493185691686,1.0,0.22445478102536048,0.077037596062624,0.13574096107017736,0.2069248102488852,0.8867924528301856
34,3,67,34,34,34,34,,,5,Denmark,0.00022893268554209645,0.3346326598503152,0.0012623890637686302,0.004199287697770348,0.3346326598503152,0.12021975684312158,0.36319095240359167,0.33883055155666375,0.7459905108561291,0.2588425212671748,0.319622065729833,0.6576461220552705,1.0,0.6381120551474639,0.22590837282780402,,0.08333333333333304,0.3125,0.08333333333333304,0.3478260869565218,0.09889142781563942,0.22447765927922947,0.35312546305116316,0.0,0.26274509803921575,0.4452380952380952,0.5881931936111078,0.6635048666186014,0.10000000000000142,0.20634920634920562,0.17521176995094478,0.6236046065795435,0.615832153731315,0.00040783949676386974,0.4700688841001276,0.6345836224938588,0.5245486221095975,0.47545137789040215,0.9999990404041341,0.706809244137304,0.16368532936194097,0.0004962100314495066,0.06724781614958847,0.45009756236675047,0.4934687953555894
35,3,19,35,35,35,35,,,5,Belgium,0.016325570625033013,0.9262763394756287,0.0,0.011845579006550616,0.9262763394756287,0.1972840236959903,0.9282788930700518,0.14032254013009504,0.4780065397579667,0.396952085863278,0.4129374470257119,0.7565970662333417,0.2519228174335453,0.4348401112460225,0.6492890995260663,0.9999999999999999,1.0,0.6875,1.0,0.36956521739130427,0.4362370214330803,0.2163501566031003,0.210304608285176,,0.395424836601307,0.6128571428571432,0.6381138692400368,0.5383246214852198,0.41666666666666785,0.3015873015873023,0.4008024966562651,0.675313847430064,0.18397743579108372,0.011747609888564398,0.3699821063734235,0.6422423329077681,0.023711480157472292,0.9762885198425275,0.9999953939398409,0.6240220130972887,0.5967899781117629,0.38928173450292286,0.47820671556104216,0.4408778765592998,
36,4,36,36,36,36,36,,,5,Canada,0.08704886333944972,0.0028922311023079237,1.0000000000000002,0.05244322029829589,0.0028922311023079237,0.10185373591257596,0.1544816627032788,0.15462430071738098,0.1281463684176949,0.8839394020981945,0.9365911816864898,0.9964790730690236,,0.5056736005622753,0.10426540284360186,0.33333333333333337,0.33333333333333304,0.5625,0.5,0.6304347826086958,0.37977221170271347,0.2981670168761317,0.08816879020727364,,0.23202614379084985,0.12698412698412698,0.3531902711342789,0.3838996034607065,0.533333333333335,0.6031746031746028,0.6411056620597311,0.7651740879934663,0.718470590653089,0.09753069065147568,0.7348195373116639,0.7798943530473553,0.7837911217702158,0.21620887822978352,0.33382389618778063,0.6990748360159955,0.5234011093079558,0.7688872413370011,0.647571614469401,0.0023259917428397614,0.792452830188676
37,4,132,37,37,37,37,,,5,United States,0.929913394977054,0.08148546945849225,0.9385120284601124,0.6700660528606059,0.08148546945849225,0.15737101077973925,0.08713372812287301,0.511503321239101,,0.3463462481317219,0.37759195319816463,0.3096624173175275,0.33728391730010987,0.6053891181351183,0.14849921011058453,0.9285714285714285,0.6666666666666661,0.5,0.5,0.9347826086956523,0.3708809847586977,0.6708229261652725,0.14711796956033957,0.8999999999999999,0.41960784313725463,0.18952380952380943,0.916464876599907,0.9310111751982697,0.1333333333333364,0.15873015873015817,0.16495764600979612,0.6974542746008161,0.5097941235439034,0.9432689896187011,0.6851971968244281,0.7063954855174998,0.7906692610525362,0.20933073894746324,0.024733260700656956,0.9178760512482853,0.6525361064610189,0.8610594333476749,0.7608966269019197,0.303537001556617,0.9245283018867916
38,4,100,38,38,38,38,,,5,United Kingdom,0.17544903711833265,0.6722188768703274,0.021335038218261305,0.10210004478292378,0.6722188768703274,0.26099662873025853,0.11904915745332967,0.0792085770238895,0.1834446712352482,0.5820576203083068,0.24834995817465,0.39710879804767174,0.2843071110511408,0.6899623208730743,0.1769352290679304,0.9404761904761904,0.5,0.25,0.5,0.5434782608695652,0.7361574614865426,0.3383419894540698,0.7068647996443764,,0.2875816993464051,0.6690476190476191,0.43088044087650434,0.4596025594808939,0.3333333333333339,0.4920634920634921,0.46856888096298555,0.6667345250810179,0.46625981436554476,0.1789683416662464,0.510500243712435,0.7089755285031158,0.7714376216118376,0.2285623783881623,0.9999971212124024,0.35126888138370305,0.45209502929675177,0.6399950972484025,0.5479451893771643,0.40502705933598593,
39,4,84,39,39,39,39,,,5,France,0.18294990058019,0.30481375992409454,0.05235679780336668,0.11459127742812376,0.30481375992409454,0.2240627268901676,0.20290233765341315,0.004344866155408522,0.26688566468107067,0.27033840811306575,0.281194575027401,0.4732386824583159,0.23734988530562706,0.634351053958043,0.7140600315955765,0.44047619047619047,0.9166666666666661,0.4375,0.9166666666666661,0.2173913043478261,0.9600060279995605,0.08599294294889592,0.9707457505133252,,0.7196078431372547,0.7571428571428569,0.7190843701167797,0.3974179884643114,0.8166666666666682,0.4761904761904763,0.7177886758805148,0.6049424022560055,0.7755158235558621,0.16506679025417056,0.5258469755072466,0.6402739748136572,0.903298791800534,0.09670120819946604,0.972209833258006,0.006428855112929455,0.7436902839561481,0.6634412179531664,0.6973847675510112,0.5555715554322727,0.6603773584905674
40,4,52,40,40,40,40,,,5,Germany,0.23601113334497772,0.6129160321120584,0.032809055767940624,0.1480164217127567,0.6129160321120584,0.234830442242155,0.16033678466750145,0.23152410242099453,0.1443059491541696,0.7168472310303553,0.319854379909426,0.7520065542996264,0.2668330859533121,0.7819483417016975,0.9636650868878356,0.8809523809523808,0.75,0.9375,0.6666666666666661,0.3043478260869565,0.1044634231961441,0.7077270744955002,0.37154166931267335,0.0,0.5209150326797386,0.8252380952380951,0.5421492729593358,0.37164293439077145,0.40000000000000213,0.36507936507936556,0.42933571110120283,0.40879423447201396,0.400032089491269,0.23927380533326575,0.40549043314205574,0.42169807408610416,0.9642065251821349,0.035793474817864546,0.9999971212124024,0.4286809543345669,0.5610143987226113,0.5913658695812964,0.5728517659179695,0.41243465370877797,0.7358490566037723
41,4,116,41,41,41,41,,,5,Sweden,0.011970088404355043,0.052787925843606726,0.042170083569231784,0.00812847324506211,0.052787925843606726,0.12895338028755,0.10965402088634857,0.2667189958412718,0.5757116550488381,0.20750481015596733,0.3231597287823984,0.4288993037117237,0.31419511536904565,0.42557479062623527,0.09794628751974715,0.5224867724867724,0.9166666666666661,0.9375,0.9166666666666661,0.10869565217391303,0.35223655165283263,0.4454796548124067,0.3884761118519929,,0.7169934640522876,0.0776190476190477,0.19505445349683292,0.20266312184571023,0.5500000000000025,0.6984126984126995,0.7061970575122469,0.6911328430460768,0.7629723157741921,0.012573961466136846,0.6371888841335404,0.6933878034254437,0.596271324494321,0.40372867550567904,0.684167697577962,0.3619612538644077,0.646287682254248,0.660339912978974,0.6488169728792557,0.48296256002901705,
